Coordinates:
0.0,0.294117647059,0.588235294118,0.882352941176,1.17647058824,1.47058823529,1.76470588235,2.05882352941,2.35294117647,2.64705882353,2.94117647059,3.23529411765,3.52941176471,3.82352941176,4.11764705882,4.41176470588,4.70588235294,5.0,5.29411764706,5.58823529412,5.88235294118,6.17647058824,6.47058823529,6.76470588235,7.05882352941,7.35294117647,7.64705882353,7.94117647059,8.23529411765,8.52941176471,8.82352941176,9.11764705882,9.41176470588,9.70588235294,10.0,
Volumes:
0.147058823529,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.294117647059,0.147058823529,

 Time(s), Pressure (Pa) on vertices
1480.0,56078.0631092,56018.5630224,55840.1832825,55543.2853169,55128.4710581,54596.5822663,53948.6995666,53186.1411873,52310.4613815,51323.4485118,50227.1227755,49023.7335453,47715.7562998,46305.8891168,44797.0487031,43192.3659353,41495.1808859,39709.037315,37837.6766053,35885.0311272,33855.2170209,31752.5263886,29581.4188953,27346.5127803,25052.5752898,22704.512545,20307.3588662,17866.2655796,15386.48934,12873.380007,10332.3681175,7768.95200358,5188.68460701,2597.16004699,0.0,
1490.0,55781.326588,55722.1276884,55544.6511635,55249.2573956,54836.5465593,54307.3579198,53662.768837,52904.0934633,52032.8811171,51050.9143135,49960.2064317,48762.9989943,47461.7585351,46059.1730302,44558.1478672,42961.8013295,41273.4595706,39496.6510614,37635.1004892,35692.7220963,33673.6124474,31582.0426183,29422.4498067,27199.4283678,24917.7202845,22582.2050872,20197.8892442,17769.8950489,15303.4490356,12803.8699612,10276.5563956,7726.97396665,5160.64231129,2583.12178682,0.0,
1500.0,55486.0952763,55427.1966659,55250.6206499,54956.7265313,54546.1126696,54019.6157573,53378.3097927,52623.5047394,51756.7448542,50779.8066679,49694.6965976,48503.6481687,47209.1188241,45813.7862969,44320.5445234,42732.4990741,41052.9620812,39285.4466442,37433.6606965,35501.5003211,33493.0425043,31412.5373246,29264.3995743,27053.1998201,24783.6549112,22460.6179514,20089.0677542,17674.0978093,15220.9047893,12734.7766352,10221.0802611,7685.24892291,5132.76930253,2569.1683585,0.0,
1510.0,55192.3645345,55133.7652876,54958.0869928,54665.6878407,54257.1643225,53733.3504848,53095.3168737,52344.3691573,51482.0464123,50510.1190564,49430.5864097,48245.673863,46957.8296315,45569.721074,44084.2305525,42504.4508146,40833.6798772,39075.4153942,37233.3484942,35311.3570746,33313.4985463,31244.0020229,29107.2599555,26907.8192187,24650.3716577,22339.7441114,19980.8879325,17578.8680314,15138.8514723,12666.0956598,10165.9361551,7643.7741656,5105.06375813,2555.29884526,0.0,
1520.0,54900.1295931,54841.8287582,54667.0453198,54376.1363253,53969.6963473,53448.5567177,52813.7844451,52066.6808026,51208.7795747,50241.8449458,49167.8690126,47989.0689025,46707.8834762,45326.9695954,43849.1979342,42277.648316,40615.6045567,38866.548798,37034.1553186,35122.2838112,33134.9721182,31076.4284241,28951.0229053,26763.2788419,24517.8632036,22219.5767247,19873.3434881,17484.2000445,15057.2840974,12597.8227878,10111.120619,7602.54706481,5077.5239075,2541.51235655,0.0,
1530.0,54609.3855607,54551.382162,54377.4906427,54088.0668783,53683.7034753,53165.2289867,52533.706803,51790.4337089,50936.9380922,49974.9777909,48906.5375602,47733.8261443,46459.2729305,45085.5241701,43615.4387442,42052.083459,40398.7278511,38658.8384911,36836.0727696,34934.2721598,32957.4549471,30909.8084269,28795.6805686,26619.5711562,24386.1224124,22100.1091253,19766.4282953,17390.0883297,14976.197813,12529.9538887,10056.6302903,7561.56506415,5050.1480298,2527.80802697,0.0,
1540.0,54320.1274313,54262.42047,54089.4178646,53801.4742915,53399.1803466,52883.3617433,52255.078179,51515.6218623,50666.5156862,49709.5110365,48646.5852171,47479.9384766,46211.9906191,44845.3771801,43382.9451511,41827.7482355,40183.0416209,38452.2762534,36639.0926037,34747.3139163,32780.9389356,30744.1341097,28641.2252718,26476.6888086,24255.1423237,21981.3348156,19660.1363871,17296.5275134,14895.587897,12462.4849439,10002.4618983,7520.82567768,5022.93445186,2514.18501512,0.0,
1550.0,54032.3500913,53974.9385473,53802.8217868,53516.3532616,53116.1215155,52602.9493652,51977.8927451,51242.2392049,50397.5060515,49445.4381199,48388.0051595,47227.3988195,45966.0292184,44606.5210788,43151.7094135,41604.6347457,39968.5378503,38246.8540031,36443.2067285,34561.4010377,32605.4161541,30579.3977238,28487.649516,26334.6246194,24124.9161462,21863.2474602,19554.4619484,17203.5123615,14815.4497518,12395.4120419,9948.61226052,7480.32648692,4995.88154615,2500.64250265,0.0,
1560.0,53746.0483263,53688.9311594,53517.6971149,53232.6983964,52834.5214563,52323.9861619,51702.1446178,50970.2796387,50129.9028594,49182.7524723,48130.7905762,46976.2001246,45721.3814555,44368.948389,42921.7238776,41382.7351939,39755.2086436,38042.5637921,36248.4071966,34376.5256357,32430.8788349,30415.5916866,28334.9459696,26193.3715751,23995.4372507,21745.8408787,19449.3993095,17111.0377732,14735.7788989,12328.7313739,9895.07827872,7440.06513796,4968.98772885,2487.17969325,0.0,
1570.0,53461.2168277,53404.3929787,53234.0384654,52950.5042208,52554.3745693,52046.4663787,51427.8278628,50699.7370291,49863.6997606,48921.447521,47874.9346701,46726.3353755,45478.0401073,44132.6517011,42692.9809743,41162.0418853,39543.0462204,37839.3978008,36054.6862006,34192.6799706,32257.3193653,30252.7085744,28183.1074616,26052.9228214,23866.6991631,21629.1090394,19344.9429404,17019.0987759,14656.5709739,12262.4392294,9841.85693554,7400.03933879,4942.25145801,2473.79581172,0.0,
1580.0,53177.8501982,53121.3185905,52951.8403713,52669.7651819,52275.675185,51770.3842023,51154.9364989,50430.6052083,49598.8903874,48661.5166915,47620.4306586,46477.7975876,45235.9980002,43897.6236716,42465.4732169,40942.5472228,39332.0429124,37637.3483338,35862.0360676,34009.8564456,32084.730282,30090.7411166,28032.1269753,25913.271657,23738.6955585,21513.0460532,19241.0874449,16927.6905193,14577.8217219,12196.5319922,9788.94529102,7360.24685669,4915.67123177,2460.49010312,0.0,
1590.0,52895.9429585,52839.7024988,52671.0972876,52390.4756551,51998.4175699,51495.7337643,50883.4645015,50162.8779785,49335.4683564,48402.9534088,47367.2717748,46230.5798084,44995.2480087,43663.8570216,42239.1931986,40724.2437038,39122.1911586,37436.4078152,35670.4492541,33828.0476016,31913.104265,29929.6821896,27881.997642,25774.4115274,23611.420255,21397.6461679,19137.8275548,16836.808271,14499.5269925,12131.0061362,9736.34047941,7320.68551574,4889.24558674,2447.26183186,0.0,
1600.0,52615.4895519,52559.5391317,52391.8035969,52112.6299481,51722.5959305,51222.5091464,50613.4058069,49896.5491147,49073.4272711,48145.7510989,47115.4512683,45984.6751174,44755.7830551,43431.3445353,42014.1335904,40507.1239172,38913.4835025,37236.5687842,35479.9183417,33647.2461118,31742.434132,29769.5248111,27732.7127354,25636.3360187,23484.8672079,21282.9037625,19035.1581254,16746.4474112,14421.6827362,12065.858222,9684.0397061,7281.35319448,4862.97309633,2434.11028095,0.0,
1610.0,52336.4843503,52280.8228469,52113.9536142,51836.2223067,51448.2044181,50950.7043835,50344.7543153,49631.6123679,48812.7607237,47889.903191,46864.9624059,45740.0766263,44517.5961088,43200.0790581,41790.287139,40291.1805406,38705.9125881,37037.8238916,35290.4360319,33467.444777,31572.7128338,29610.2621342,27584.2656656,25499.0388527,23359.0305042,21168.8133418,18933.0741297,16656.6034283,14344.2849997,12001.0848933,9632.04024464,7242.24782363,4836.85236926,2421.03475121,0.0,
1620.0,52058.9216589,52003.547936,51837.5415919,51561.2469187,51175.2371332,50680.3134681,50077.5038942,49368.061468,48553.4622973,47635.4031183,46615.7984727,45496.7774789,44280.6801852,42970.0534961,41567.6466642,40076.4063376,38499.4711567,36840.1658955,35101.9951423,33288.6365205,31403.9334483,29451.8874427,27436.649974,25362.5138808,23233.9043572,21055.3695317,18831.5706539,16567.2719141,14267.3299222,11936.6828732,9580.33943395,7203.36738397,4810.88204812,2408.03456051,0.0,
1630.0,51782.7957209,51727.7086302,51562.5617242,51287.6979186,50903.6881292,50411.3303538,49811.6483818,49105.8901257,48295.5255684,47382.2443196,46367.9527723,45254.7708514,44045.0283456,42741.2608137,41346.2050577,39862.7941551,38294.1520441,36643.5876576,34914.5886024,33110.8143838,31236.0891764,29294.3941457,27289.8593283,25226.7550792,23109.4831017,20942.5670739,18730.642893,16478.4485604,14190.8137314,11872.6489611,9528.93467565,7164.70990424,4785.06080792,2395.1090431,0.0,
1640.0,51508.1007224,51453.299104,51289.0081519,51015.5693917,50633.5514161,50143.7489584,49547.1815897,48845.0920358,48038.9441081,47130.4202408,46121.4186279,45014.049952,43810.6336963,42513.6940331,41125.9552804,39650.3369207,38089.9481767,36448.0821398,34728.2094492,32933.9715224,31069.1733373,29137.7757733,27143.8875172,25091.7565443,22985.7611892,20830.4008214,18630.2861464,16390.1291541,14114.7327403,11808.9800299,9477.82343147,7126.2734592,4759.3873548,2382.25754891,0.0,
1650.0,51234.8307964,51180.3134797,51016.874966,50744.855378,50364.820965,49877.5631679,49284.0973058,48585.6608791,47783.7114846,46879.924336,45876.1893829,44774.6080212,43577.489388,42287.346233,40906.8903614,39439.0276408,37886.8525695,36253.6424008,34542.850824,32758.1012013,30903.1793637,28982.0259713,26998.7284462,24957.5124875,22862.733183,20718.8657343,18530.4958133,16302.3095739,14039.0833435,11745.6730224,9427.00322085,7088.05616776,4733.86042476,2369.47944295,0.0,
1660.0,50962.980027,50908.7458319,50746.156212,50475.5498758,50097.4907104,49612.766839,49022.3892974,48327.5903248,47529.8212644,46630.7500685,45632.2584011,44536.4383319,43345.5886151,42062.2105469,40689.0033953,39228.8593977,37684.8583227,36060.2615929,34358.5059683,32583.1967914,30738.100798,28827.1384975,26854.376133,24824.0172309,22740.3937542,20607.9568755,18431.2673894,16214.9857865,13963.8620138,11682.7249491,9376.47161858,7050.05619117,4708.47878244,2356.77410465,0.0,
1670.0,50692.5424535,50638.5901908,50476.8458937,50207.6468457,49831.5545545,49349.3538024,48762.0513133,48070.8740326,47277.2670143,46382.8909123,45389.6190679,44299.534189,43114.9246154,41838.2801626,40472.2875414,39019.8253477,37483.9586194,35867.9329588,34175.1682204,32409.2517657,30573.9312885,28673.1072172,26710.8247029,24691.2652033,22618.7376773,20497.6694064,18332.5964625,16128.153843,13889.0652994,11620.132885,9326.22625254,7012.27173133,4683.24121994,2344.1409273,0.0,
1680.0,50423.512074,50369.8405463,50208.9379765,49941.1402136,49567.0063698,49087.3178654,48503.0770865,47815.5056547,47026.0423029,46136.3403529,45148.2647902,44063.88893,42885.4906694,41615.5483206,40256.7360215,38811.918719,37284.1467227,35676.6498286,33992.8310126,32236.2596954,30410.6645847,28519.9260992,26568.0683854,24559.2509359,22497.7598261,20387.9985834,18234.4787093,16041.8098758,13814.6898205,11557.8939675,9276.26480165,6974.70102917,4658.14655575,2331.57931749,0.0,
1690.0,50155.882849,50102.4908514,49942.4263913,49676.0238741,49303.8400025,48826.652815,48245.4603364,47561.4788379,46776.1407018,45891.0918882,44908.1889974,43829.4959243,42657.2800995,41394.0083134,40042.3421188,38605.1328096,37085.4159734,35486.4056171,33811.4878672,32064.2142468,30248.2945346,28367.5892124,26426.1015097,24427.9690584,22377.4551703,20278.9397541,18136.9098917,15955.9500951,13740.7322671,11496.0053933,9226.58499376,6937.34236304,4633.1936337,2319.08869458,0.0,
1700.0,49889.6487046,49836.5350255,49677.3050371,49412.2916936,49042.0492748,48567.35242,47989.1947713,47308.787225,46527.5557873,45647.1390298,44669.3851416,43596.3485737,42430.2862701,41173.6534843,39829.0991759,38399.4609856,36887.7597881,35297.1938212,33631.1323942,31893.1091777,30086.8150808,28216.0907214,26284.9185013,24297.4142955,22257.8187714,20170.4883536,18039.8858535,15870.5707861,13667.1893953,11434.4644168,9177.18460377,6900.19404727,4608.38132189,2306.66849019,0.0,
1710.0,49624.8035361,49571.9669575,49413.5677848,49149.9375133,48781.6279882,48309.4104337,47734.2740901,47057.4244572,46280.2811418,45404.4753035,44431.8466981,43364.440312,42204.5025865,40954.4772267,39617.000594,38194.8966791,36691.1716562,35109.0080169,33451.758288,31722.9383347,29926.2202569,28065.4248838,26144.5138784,24167.5814631,22138.8457795,20062.6399014,17943.4025174,15785.668306,13594.0580258,11373.2683471,9128.06145174,6863.25443073,4583.7085118,2294.31814771,0.0,
1720.0,49361.3412109,49308.7805094,49151.2084797,48888.9551518,48522.5699257,48052.8205962,47480.6919846,46807.3841752,46034.3103547,45163.0942506,44195.5671657,43133.7646054,41979.9224948,40736.4729828,39406.0398309,37991.4333865,36495.6451382,34921.8418573,33273.3593248,31553.6956497,29766.5041848,27915.5860464,26004.8822487,24038.4654651,22020.5314299,19955.3899983,17847.4558817,15701.2390811,13521.3350405,11312.4145465,9079.21340112,6826.5218955,4559.17411734,2282.03712183,0.0,
1730.0,49099.2555713,49046.9695184,48890.2209444,48629.3384079,48264.8688543,47797.5766365,47228.4421415,46558.660021,45789.6370241,44922.9894283,43960.5400674,42904.3149519,41756.5394811,40519.6342428,39196.2104004,37789.0646668,36301.1738638,34735.68907,33095.9293598,31385.3751372,29607.6610714,27766.5686424,25866.0183057,23910.06129,21902.8710398,19848.734323,17752.0420178,15617.2796045,13449.0173805,11251.900428,9030.63835708,6789.99485552,4534.77707397,2269.82487811,0.0,
1740.0,48838.5404374,48786.5278001,48630.5989813,48371.081063,48008.5185275,47543.6722746,46977.5182437,46311.2456392,45546.2547572,44684.1544105,43726.7589503,42676.0848819,41534.3470715,40303.9545443,38987.5058704,37587.7841402,36107.7515294,34550.5434547,32919.462325,31217.9708917,29449.6852056,27618.3671878,25727.9168261,23782.3640079,21785.8600055,19742.6686292,17657.1570671,15533.786433,13377.1020441,11191.7234535,8982.33426491,6753.67175539,4510.51633785,2257.68089255,0.0,
1750.0,48579.1896095,48527.4491512,48372.3363756,48114.1768838,47753.5126875,47291.1012238,46727.9139727,46065.1346789,45304.1571723,44446.5827887,43494.2173865,42449.0679574,41313.3388311,40089.4274713,38779.919862,37387.5854863,35915.3718969,34366.3988814,32743.9522263,31051.477085,29292.5709557,27470.9762792,25590.5726664,23655.3687677,21669.4937993,19637.1887432,17562.7972386,15450.7561855,13305.586084,11131.881132,8934.29910842,6717.5510692,4486.39088507,2245.6046512,0.0,
1760.0,48321.1968712,48269.7273516,48115.4268972,47858.6196241,47499.8450671,47039.8571919,46479.6230097,45820.3207942,45063.3378989,44210.2681727,43262.9089728,42223.2577726,41093.5083641,39876.0466532,38573.4460484,37188.4624426,35724.0287913,34183.2492879,32569.3931416,30885.8879635,29136.3127665,27324.3905905,25453.9807607,23529.070794,21553.7679668,19532.2905609,17468.958806,15368.1855396,13234.4666058,11072.3710177,8886.53090853,6681.63129937,4462.39971087,2233.59564975,0.0,
1770.0,48064.5559911,48013.3561671,47859.8643033,47604.4030274,47247.5093919,46789.9338839,46232.6390373,45576.7976465,44823.7905795,43975.204191,43032.8273314,41998.6479534,40874.8493128,39663.8057645,38368.0781536,36990.4088032,35533.7160994,34001.0886782,32395.7792185,30721.1978461,28980.9051572,27178.6048705,25318.1361172,23403.4653845,21438.6781243,19427.9700453,17375.6381061,15286.0712305,13163.7407658,11013.1907083,8839.02772184,6645.91097558,4438.5418289,2221.65339317,0.0,
1780.0,47809.2607255,47758.3293514,47605.6423405,47351.5208288,46996.4993819,46541.3250028,45986.9557412,45334.5589048,44585.5088699,43741.3844914,42803.9661101,41775.2321578,40657.3553579,39452.6985235,38163.8099517,36793.4184175,35344.4277678,33819.9111204,32223.1046718,30557.4011215,28826.3427184,27033.6139401,25183.0338163,23278.5479076,21324.2199563,19324.223224,17282.8315355,15204.4100481,13093.405769,10954.3378434,8791.78763926,6610.38865374,4414.81627053,2209.77739537,0.0,
1790.0,47555.3048205,47504.6406486,47352.7547466,47099.9667568,46746.808754,46294.024252,45742.5668111,45093.5982472,44348.4864401,43508.8027418,42576.3189825,41553.0040752,40441.0202176,39242.718692,37960.6352653,36597.4851887,35156.1578018,33639.7107448,32051.3637821,30394.4922466,28672.6201101,26889.4126905,25048.6690078,23154.3137996,21210.3892127,19221.0461871,17190.5355491,15123.1988353,13023.4588675,10895.8101031,8744.80878478,6575.06291503,4391.22208421,2197.96717885,0.0,
1800.0,47302.6820137,47252.2837947,47101.1952531,46849.7345354,46498.4312228,46048.0253362,45499.4659426,44853.9093623,44112.7169757,43277.4526307,42349.8796482,41331.9574268,40225.8376471,39033.8600747,37758.5479651,36402.6030725,34968.9002633,33460.4817423,31880.5508934,30232.4657438,28519.7320593,26745.9960802,24915.0369087,23030.7585625,21097.1817071,19118.4350848,17098.746658,15042.434486,12953.8973586,10837.6052062,8698.0893142,6539.93236492,4367.75833479,2186.22227439,0.0,
1810.0,47051.3860367,47001.2525201,46850.9575867,46600.8178858,46251.3605028,45803.3219633,45257.6468381,44615.4859495,43878.1941778,43047.3278674,42124.6418329,41112.0859654,40011.8014389,38826.1165178,37557.5419686,36208.7660762,34782.6492699,33282.2183629,31710.6604113,30071.3161991,28367.6733582,26603.359133,24782.1328008,22907.8777621,20984.5933143,19016.3861255,17007.4614269,14962.1139435,12884.7185833,10779.7209089,8651.62741397,6504.99563231,4344.42410291,2174.54222073,0.0,
1820.0,46801.4106166,46751.540551,46602.035471,46353.210528,46005.59031,45559.9078455,45017.1032078,44378.3217207,43644.9117645,42818.4221827,41900.599289,40893.3834753,39798.9054217,38619.4819095,37357.6112394,36015.9682574,34597.398993,33104.9149136,31541.6868016,29911.0382607,28216.4388618,26461.496936,24649.9520285,22785.6670253,20872.6199681,18914.8955732,16916.6764729,14882.2341982,12815.9199248,10722.1550035,8605.4213001,6470.25136863,4321.21848448,2162.92656428,0.0,
1830.0,46552.7494777,46503.1416111,46354.4226284,46106.9061824,45761.114363,45317.7767008,44777.8287714,44142.4104006,43412.8634711,42590.7293295,41677.7457953,40675.843772,39587.1434604,38413.9501783,37158.749786,35824.2037226,34413.1436569,32928.5657574,31373.624588,29751.6266365,28066.0234861,26320.4046378,24518.4899971,22664.1220381,20761.2576591,18813.9597462,16826.3884632,14802.7922865,12747.4988065,10664.9053172,8559.46921704,6435.69824706,4298.14059005,2151.37485884,0.0,
1840.0,46305.3963436,46256.0494237,46108.1127818,45861.8985715,45517.9263847,45076.9222542,44539.8172587,43907.7457282,43182.0430509,42364.2430827,41456.0751576,40459.4607025,39376.5094559,38209.5152932,36960.9516615,35633.4666267,34229.8775374,32753.1653115,31206.4683508,29593.0760925,27916.4222062,26180.0774458,24387.7421704,22543.2385441,20650.5024335,18713.5750151,16736.5941137,14723.7852888,12679.4526913,10607.9697105,8513.76943669,6401.33496172,4275.18954434,2139.88666536,0.0,
1850.0,46059.3449382,46010.257713,45863.0996556,45618.1814211,45276.0201033,44837.3382388,44303.0624109,43674.3214568,42952.4442759,42138.9572401,41235.5812084,40244.2281451,39166.9973443,38006.1712624,36764.2109622,35443.7511714,34047.5949604,32578.7080461,31040.2127256,29435.3814515,27767.6300544,26040.5106253,24257.704069,22423.0123423,20540.3503906,18613.7378008,16647.2901869,14645.2103283,12611.7790796,10551.3460766,8468.32025744,6367.16022695,4252.36448569,2128.46155163,0.0,
1860.0,45814.5889875,45765.7602054,45619.3769778,45375.7484615,45035.389254,44599.0183968,44067.5579811,43442.1313557,42724.0609371,41914.8656224,41016.2578073,40030.140009,38958.6010971,37803.9121336,36568.5218275,35255.0516046,33866.2903009,32405.1884827,30874.8524012,29278.537591,27619.6421189,25901.6994969,24128.3712688,22303.4392851,20430.797681,18514.4445727,16558.4734908,14567.064569,12544.4755084,10495.0323394,8423.12000317,6333.17277656,4229.66456559,2117.09909208,0.0,
1870.0,45571.1222211,45522.5506311,45376.9384807,45134.5934295,44796.0275798,44361.9564809,43833.2977358,43211.1692103,42496.8868455,41691.9620739,40798.0988412,39817.1902346,38751.3147204,37602.7319927,36373.8784383,35067.3622194,33685.9579819,32232.6011933,30710.3821187,29122.5394418,27472.4535417,25763.6394354,23999.7393986,22184.5152771,20321.8405055,18415.6918478,16470.140877,14489.3452149,12477.5395497,10439.0264535,8378.16702245,6299.37136316,4207.08894824,2105.79886753,0.0,
1880.0,45328.9383735,45280.6227256,45135.7779029,44894.7100688,44557.9288327,44126.1462551,43600.2754552,42981.4288227,42270.915832,41470.2404624,40581.0982242,39605.3727931,38545.132255,37402.6249637,36180.2750171,34880.677353,33506.592473,32060.940799,30546.7966699,28967.3819868,27326.0595173,25626.325868,23871.804139,22066.2362728,20213.475113,18317.4761881,16382.2892392,14412.0495084,12410.9688097,10383.3264021,8333.45968761,6265.75475753,4184.63681005,2094.56046496,0.0,
1890.0,45088.0311851,45039.9702307,44895.8889898,44656.0921316,44321.086775,43891.5814956,43368.4849347,42752.904013,42046.1417484,41249.6946796,40365.2498978,39394.6816867,38340.0477758,37203.5852081,35987.7058269,34694.991386,33328.1882899,31890.2019685,30384.0908958,28813.0602591,27180.455291,25489.7542724,23744.5612206,21948.5982757,20105.6977989,18219.7942002,16294.9155123,14335.1747288,12344.7609272,10327.9301968,8288.99639397,6232.32174794,4162.3073393,2083.38347731,0.0,
1900.0,44848.3944041,44800.5868957,44657.2654954,44418.7333796,44085.4951799,43658.2559917,43137.9199847,42525.5886193,41822.5584676,41030.3186418,40150.5478309,39185.1109479,38136.0553917,37005.6069244,35796.1651704,34510.2987415,33150.7399929,31720.3794174,30222.2596858,28659.5693411,27035.6361577,25353.9201758,23618.0064228,21831.5973364,19998.504904,18122.642533,16208.0166705,14258.7181915,12278.913573,10272.8358762,8244.77555904,6199.07113962,4140.09973565,2072.26750328,0.0,
1910.0,44610.0217867,44562.4664788,44419.9011831,44182.627585,43851.1478328,43426.1635467,42908.5744322,42299.4764985,41600.1598841,40812.1062895,39936.98602,38976.6546403,37933.1492452,36808.6843474,35605.6473898,34326.5938845,32974.2421864,31551.4679069,30061.2979761,28506.9043627,26891.5974605,25218.8191535,23492.1355717,21715.2295512,19891.892813,18026.0178768,16121.5897264,14182.6772465,12213.4244482,10218.0415053,8200.79562179,6166.00175414,4118.01320982,2061.21214711,0.0,
1920.0,44372.907099,44325.6027479,44183.7898264,43947.7685316,43618.0385321,43195.297979,42680.442121,42074.5615268,41378.9399142,40595.051588,39724.5584892,38769.3068578,37731.3235121,36612.8117484,35416.1468658,34143.8713207,32798.6895175,31383.4622426,29901.2007489,28355.0605008,26748.3345891,25084.4468269,23366.9445394,21599.4910608,19785.8579529,17929.9169619,16035.6317294,14107.0492773,12148.2912841,10163.5451743,8157.05504192,6133.1124289,4096.04698317,2050.21701841,0.0,
1930.0,44137.0441176,44089.9894818,43948.9252107,43714.1500156,43386.16109,42965.653122,42453.5169125,41850.8376004,41158.8924968,40379.1485276,39513.2592903,38563.0617245,37530.5724012,36417.983434,35227.6580172,33962.1255961,32624.0766755,31216.3572739,29741.9630308,28204.0329772,26605.8429789,24950.798863,23242.4292424,21484.3780489,19680.3967918,17834.3365574,15950.1397652,14031.8317001,12083.5118402,10109.3449982,8113.55229921,6100.40201655,4074.2002874,2039.28173199,0.0,
1940.0,43902.4266309,43855.6204711,43715.3011336,43481.7658466,43155.5093334,42737.2228258,42227.7926862,41628.2986358,40940.0115931,40164.3911236,39303.0825026,38357.913395,37330.8901543,36224.1937462,35040.1753002,33781.3512962,32450.3983909,31050.1478926,29583.5798921,28053.8170582,26464.1181095,24817.8709726,23118.5856402,21369.8867409,19575.5058379,17739.2734701,15865.1109537,13957.0219625,12019.0839043,10055.4391155,8070.28589281,6067.86938457,4052.47236415,2028.40590769,0.0,
1950.0,43669.0484395,43622.4895189,43482.9114058,43250.6098483,42926.0771043,42510.0009573,42003.2633405,41406.93857,40722.2911875,39950.7734167,39094.0222334,38153.856054,37132.2710456,36031.4370617,34853.6932079,33601.5430452,32277.6494344,30884.8290325,29426.0464459,27904.408053,26323.1555037,24685.6589094,22995.4097344,21256.0134031,19471.1816381,17644.7245429,15780.542449,13882.6175426,11955.0052908,10001.825688,8027.25434071,6035.51341473,4030.86246473,2017.58917017,0.0,
1960.0,43436.9033576,43390.5904423,43251.7498524,43020.6758594,42697.8582613,42283.9814009,41779.9227929,41186.7513614,40505.7252877,39738.2894733,38886.0726175,37950.8839161,36934.7093815,35839.7077915,34668.2062699,33422.6955055,32105.8246166,30720.3956677,29269.3578467,27755.8013131,26182.9507267,24554.1584687,22872.8975671,21142.754341,19367.4207768,17550.6866544,15696.4314376,13808.615948,11891.2738402,9948.50289941,7984.45617904,6003.33300267,4009.36984979,2006.83114883,0.0,
1970.0,43205.9852137,43159.9170724,43021.8103131,42791.9577341,42470.8466794,42059.1580592,41557.7649809,40967.7309901,40290.3079249,39526.933385,38679.2278177,37748.991226,36738.1995006,35649.000381,34483.7090514,33244.8033769,31934.9187869,30556.8428128,29113.5092897,27607.9922307,26043.4993842,24423.3654862,22751.0452204,21030.1058982,19264.219875,17457.1567173,15612.7751378,13735.0147151,11827.8874186,9895.4689554,7941.88996157,5971.32705744,3987.99378902,1996.13147761,0.0,
1980.0,42976.2878512,42930.4632556,42793.0866435,42564.4493433,42245.0362511,41835.5248535,41336.7838618,40749.8714579,40076.0331541,39316.6992694,38473.4820243,37548.1722581,36542.7357731,35459.3093088,34300.1961532,33067.8613964,31764.9268327,30394.1655211,28958.4960101,27460.9762386,25904.7971222,24293.2758375,22629.8488148,20918.064456,19161.5755893,17364.1316778,15529.5707984,13661.8114081,11764.8439162,9842.72208238,7899.55425917,5939.49450111,3966.73356088,1985.48979484,0.0,
1990.0,42747.8051293,42702.2228543,42565.5727153,42338.1445748,42020.4208872,41613.0757246,41116.9734141,40533.1667891,39862.8950543,39107.5812702,38268.8294556,37348.4213165,36348.3126007,35270.6290869,34117.6622109,32891.8643367,31595.843679,30232.3588845,28804.3132817,27314.7488081,25766.8396258,24163.8854362,22509.3045083,20806.6264317,19059.4846107,17271.6085143,15446.8156985,13589.0036181,11702.1412473,9790.26052712,7857.44765924,5907.83426832,3945.58845231,1974.90574316,0.0,
2000.0,42520.5309235,42475.1897473,42339.2624173,42113.0373339,41796.9945167,41391.8046326,40898.3276372,40317.6110304,39650.8877289,38899.5735566,38065.2643577,37149.7327348,36154.9244165,35082.9542603,33936.1018944,32716.8070068,31427.6642875,30071.4180323,28650.9564166,27169.3054494,25629.6226178,24035.1902338,22389.4084956,20695.7882777,18957.9436637,17179.5842368,15364.5071458,13516.5889624,11639.7773493,9738.08255606,7815.56876523,5876.34530598,3924.55775849,1964.37896933,0.0,
2010.0,42294.4591266,42249.3578309,42114.1496559,41889.1215445,41574.7510881,41171.7055583,40680.8405518,40103.1982517,39440.0053056,38692.6703244,37862.7810044,36952.1008761,35962.5656847,34896.2794066,33755.5099076,32542.6842503,31260.383656,29911.3381308,28498.4207642,27024.6417097,25493.1418587,23907.1862182,22270.157007,20585.5464812,18856.9495056,17088.0558858,15282.6424763,13444.5650839,11577.7501817,9686.18645477,7773.9161962,5845.02657282,3903.6407826,1953.90912413,0.0,
