Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
52954.5848934,1.0,
53096.1746926,1.0,
53237.7644918,1.0,
53379.354291,1.0,
53520.9440901,1.0,
53662.5338893,1.0,
53804.1236885,1.0,
53945.7134877,1.0,
54087.3032869,1.0,
54228.893086,1.0,
54370.4828852,1.0,
54512.0726844,1.0,
54653.6624836,1.0,
54795.2522828,1.0,
54936.8420819,1.0,
55078.4318811,1.0,
55220.0216803,1.0,
55361.6114795,1.0,
55503.2012787,1.0,
55644.7910778,1.0,
55786.380877,1.0,
55927.9706762,1.0,
56069.5604754,1.0,
56211.1502746,1.0,
56352.7400738,1.0,
56494.3298729,1.0,
56635.9196721,1.0,
56777.5094713,1.0,
56919.0992705,1.0,
57060.6890697,1.0,
57202.2788688,1.0,
57343.868668,1.0,
57485.4584672,1.0,
57627.0482664,1.0,
57768.6380656,1.0,
57910.2278647,1.0,
58051.8176639,1.0,
58193.4074631,1.0,
58334.9972623,1.0,
58476.5870615,1.0,
58618.1768606,1.0,
58759.7666598,1.0,
58901.356459,1.0,
59042.9462582,1.0,
59184.5360574,1.0,
59326.1258565,1.0,
59467.7156557,1.0,
59609.3054549,1.0,
59750.8952541,1.0,
59892.4850533,1.0,
60034.0748524,1.0,
60175.6646516,1.0,
60317.2544508,1.0,
60458.84425,1.0,
60600.4340492,1.0,
60742.0238483,1.0,
60883.6136475,1.0,
61025.2034467,1.0,
61166.7932459,1.0,
61308.3830451,1.0,
61449.9728442,1.0,
61591.5626434,1.0,
61733.1524426,1.0,
61874.7422418,1.0,
62016.332041,1.0,
62157.9218401,1.0,
62299.5116393,1.0,
62441.1014385,1.0,
62582.6912377,1.0,
62724.2810369,1.0,
62865.870836,1.0,
63007.4606352,1.0,
63149.0504344,1.0,
63290.6402336,1.0,
63432.2300328,1.0,
63573.8198319,1.0,
63715.4096311,1.0,
63856.9994303,1.0,
63998.5892295,1.0,
64140.1790287,1.0,
64281.7688278,1.0,
64423.358627,1.0,
64564.9484262,1.0,
64706.5382254,1.0,
64848.1280246,1.0,
64989.7178237,1.0,
65131.3076229,1.0,
65272.8974221,1.0,
65414.4872213,1.0,
65556.0770205,1.0,
65697.6668196,1.0,
65839.2566188,1.0,
65980.846418,1.0,
66122.4362172,1.0,
66264.0260164,1.0,
66405.6158156,1.0,
66547.2056147,1.0,
66688.7954139,1.0,
66830.3852131,1.0,
66971.9750123,1.0,
67113.5648115,1.0,
67255.1546106,1.0,
67396.7444098,1.0,
67538.334209,1.0,
67679.9240082,1.0,
67821.5138074,1.0,
67963.1036065,1.0,
68104.6934057,1.0,
68246.2832049,1.0,
68387.8730041,1.0,
68529.4628033,1.0,
68671.0526024,1.0,
68812.6424016,1.0,
68954.2322008,1.0,
69095.822,1.0,
69237.4117992,1.0,
69379.0015983,1.0,
69520.5913975,1.0,
69662.1811967,1.0,
69803.7709959,1.0,
69945.3607951,1.0,
70086.9505942,1.0,
70228.5403934,1.0,
70370.1301926,1.0,
70511.7199918,1.0,
70653.309791,1.0,
