Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
137.182680187,2.00574951172,
137.593406774,2.0057434082,
138.004133362,2.00573730469,
138.414859949,2.00573120117,
138.825586536,2.00572509766,
139.236313124,2.00571899414,
139.647039711,2.00571289063,
140.057766299,2.00570678711,
140.468492886,2.00570068359,
140.879219473,2.00570373535,
141.289946061,2.00570678711,
141.700672648,2.00570983887,
142.111399236,2.00571289063,
142.522125823,2.00571594238,
142.93285241,2.00571899414,
143.343578998,2.0057220459,
143.754305585,2.00572509766,
144.165032172,2.00572814941,
144.57575876,2.00573120117,
144.986485347,2.00573425293,
145.397211935,2.00573730469,
145.807938522,2.00574035645,
146.218665109,2.0057434082,
146.629391697,2.00574645996,
147.040118284,2.00574951172,
147.450844872,2.00575256348,
147.861571459,2.00575561523,
148.272298046,2.00575866699,
148.683024634,2.00575714111,
149.093751221,2.00575561523,
149.504477808,2.00575408936,
149.915204396,2.00575256348,
150.325930983,2.0057510376,
150.736657571,2.00574951172,
151.147384158,2.00574798584,
151.558110745,2.00574645996,
151.968837333,2.00574493408,
152.37956392,2.0057434082,
152.790290508,2.00574188232,
153.201017095,2.00574035645,
153.611743682,2.00573883057,
154.02247027,2.00573730469,
154.433196857,2.00573577881,
154.843923444,2.00573425293,
155.254650032,2.00573272705,
155.665376619,2.00573120117,
156.076103207,2.00572967529,
156.486829794,2.00572814941,
156.897556381,2.00572662354,
157.308282969,2.00572509766,
157.719009556,2.00572357178,
158.129736144,2.0057220459,
158.540462731,2.00572052002,
158.951189318,2.00571899414,
159.361915906,2.00571746826,
159.772642493,2.0057182312,
160.18336908,2.00571899414,
160.594095668,2.00571975708,
161.004822255,2.00572052002,
161.415548843,2.00572128296,
161.82627543,2.00572090149,
162.237002017,2.00572052002,
162.647728605,2.00572013855,
163.058455192,2.00571975708,
163.46918178,2.00571994781,
163.879908367,2.00571985245,
164.290634954,2.00571975708,
164.701361542,2.00571966171,
165.112088129,2.00571956635,
165.522814717,2.00571961403,
165.933541304,2.00571966171,
166.344267891,2.0057197094,
166.754994479,2.00571968555,
167.165721066,2.00571969748,
167.576447653,2.00571969151,
167.987174241,2.00571968555,
168.397900828,2.00571968853,
168.808627416,2.00571969151,
169.219354003,2.0057196945,
169.63008059,2.00571969748,
170.040807178,2.00571969599,
170.451533765,2.00571969673,
170.862260353,2.00571969748,
171.27298694,2.00571969822,
171.683713527,2.00571969785,
172.094440115,2.00571969803,
172.505166702,2.00571969822,
172.915893289,2.00571969813,
173.326619877,2.00571969803,
173.737346464,2.00571969794,
174.148073052,2.00571969799,
174.558799639,1.90571969799,
174.969526226,1.95571969799,
175.380252814,2.00571969799,
175.790979401,2.05571969799,
176.201705989,2.03071969799,
176.612432576,2.00571969799,
177.023159163,1.98071969799,
177.433885751,1.99321969799,
177.844612338,2.00571969799,
178.255338925,2.01821969799,
178.666065513,2.01196969799,
179.0767921,2.00571969799,
179.487518688,1.99946969799,
179.898245275,2.00259469799,
180.308971862,2.00103219799,
180.71969845,2.00181344799,
181.130425037,2.00259469799,
181.541151625,2.00337594799,
181.951878212,2.00415719799,
182.362604799,2.00493844799,
182.773331387,2.00571969799,
183.184057974,2.00650094799,
183.594784561,2.00611032299,
184.005511149,2.00571969799,
184.416237736,2.00532907299,
184.826964324,2.00552438549,
185.237690911,2.00571969799,
185.648417498,2.00591501049,
186.059144086,2.00581735424,
186.469870673,2.00571969799,
186.880597261,2.00562204174,
187.291323848,2.00567086986,
187.702050435,2.00571969799,
188.112777023,2.00569528393,
188.52350361,2.00570749096,
188.934230198,2.00571969799,
189.344956785,2.00571359447,
189.755683372,2.00570749096,
190.16640996,2.00570138744,
190.577136547,2.00569528393,
190.987863134,2.00569833568,
191.398589722,2.0056968098,
191.809316309,2.00569528393,
192.220042897,2.00569375805,
192.630769484,2.00569452099,
193.041496071,2.00569528393,
193.452222659,2.00569490246,
193.862949246,2.00569452099,
194.273675834,2.00569471172,
194.684402421,2.00569490246,
195.095129008,2.00569509319,
195.505855596,2.00569499782,
195.916582183,2.00569490246,
196.32730877,2.00569480709,
196.738035358,2.00569471172,
197.148761945,2.0056947594,
197.559488533,2.00569480709,
197.97021512,2.00569485477,
198.380941707,2.00569483093,
198.791668295,2.00569480709,
199.202394882,2.00569481901,
199.61312147,2.00569483093,
200.023848057,2.00569482497,
200.434574644,2.00569481901,
200.845301232,2.00569481305,
201.256027819,2.00569481603,
201.666754406,2.00569481901,
202.077480994,2.00569482199,
202.488207581,2.0056948205,
202.898934169,2.00569481901,
203.309660756,2.00569481975,
203.720387343,2.0056948205,
204.131113931,2.00569482124,
204.541840518,2.00569482087,
204.952567106,2.0056948205,
