Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
418.0,2.00569482043,
419.0,2.00574364855,
420.0,2.00571923449,
421.0,2.00569482043,
422.0,2.00567040637,
423.0,2.0056826134,
424.0,2.00567650988,
425.0,2.00567956164,
426.0,2.0056826134,
427.0,2.00568108752,
428.0,2.00568185046,
429.0,2.0056826134,
430.0,2.00568337634,
431.0,2.00568299487,
432.0,2.0056831856,
433.0,2.00568337634,
434.0,2.00568328097,
435.0,2.0056831856,
436.0,2.00568323329,
437.0,1.90568323329,
438.0,1.95568323329,
439.0,2.00568323329,
440.0,2.05568323329,
441.0,2.03068323329,
442.0,2.00568323329,
443.0,1.98068323329,
444.0,1.99318323329,
445.0,2.00568323329,
446.0,2.01818323329,
447.0,2.01193323329,
448.0,2.00568323329,
449.0,1.99943323329,
450.0,2.00255823329,
451.0,2.00099573329,
452.0,2.00177698329,
453.0,2.00255823329,
454.0,2.00333948329,
455.0,2.00412073329,
456.0,2.00490198329,
457.0,2.00568323329,
458.0,2.00646448329,
459.0,2.00607385829,
460.0,2.00568323329,
461.0,2.00529260829,
462.0,2.00548792079,
463.0,2.00568323329,
464.0,2.00587854579,
465.0,2.00578088954,
466.0,2.00568323329,
467.0,2.00558557704,
468.0,2.00563440516,
469.0,2.00568323329,
470.0,2.00565881922,
471.0,2.00567102625,
472.0,2.00566492274,
473.0,2.00565881922,
474.0,2.00566187098,
475.0,2.00566492274,
476.0,2.00566339686,
477.0,2.00566187098,
478.0,2.00566263392,
479.0,2.00566225245,
480.0,2.00566244319,
481.0,2.00566263392,
482.0,1.90566263392,
483.0,1.95566263392,
484.0,2.00566263392,
485.0,2.05566263392,
486.0,2.03066263392,
487.0,2.00566263392,
488.0,1.98066263392,
489.0,1.99316263392,
490.0,2.00566263392,
491.0,2.01816263392,
492.0,2.01191263392,
493.0,2.00566263392,
494.0,1.99941263392,
495.0,2.00253763392,
496.0,2.00097513392,
497.0,2.00175638392,
498.0,2.00253763392,
499.0,2.00331888392,
500.0,2.00410013392,
501.0,2.00488138392,
502.0,2.00566263392,
503.0,2.00644388392,
504.0,2.00605325892,
505.0,2.00566263392,
506.0,2.00527200892,
507.0,2.00546732142,
508.0,2.00566263392,
509.0,2.00585794642,
510.0,2.00576029017,
511.0,2.00566263392,
512.0,2.00571146205,
513.0,2.00576029017,
514.0,2.00573587611,
515.0,2.00571146205,
516.0,2.00572366908,
517.0,2.00571756556,
518.0,2.00571146205,
519.0,2.00570535853,
520.0,2.00569925501,
521.0,2.00570230677,
522.0,2.00570535853,
523.0,2.00570841029,
524.0,2.00570688441,
525.0,2.00570764735,
526.0,2.00570841029,
527.0,2.00570917323,
528.0,2.00570993617,
529.0,2.0057095547,
530.0,2.00570917323,
531.0,2.00570936396,
532.0,2.0057092686,
533.0,2.00570917323,
534.0,1.90570917323,
535.0,1.95570917323,
536.0,2.00570917323,
537.0,2.05570917323,
538.0,2.03070917323,
539.0,2.00570917323,
540.0,1.98070917323,
541.0,1.99320917323,
542.0,2.00570917323,
543.0,2.01820917323,
544.0,2.01195917323,
545.0,2.00570917323,
546.0,1.99945917323,
547.0,2.00258417323,
548.0,2.00102167323,
549.0,2.00180292323,
